id,source_id,spec_id,hero_talent_id,item_id,blizzard_item_id,item_name,tier,sort_order
20,7,6,,29,249343,Gaze of the Alnseer,S,0
36,7,6,,31226,246306,Darkmoon Dominion: Rot,C,1
23,7,6,,2570,249342,Heart of Ancient Hunger,A,1
21,7,6,,30,249344,Light Company Guidon,S,1
28,7,6,,5789,249805,Undreamt God's Oozing Vestige,B,1
37,7,6,,31224,246305,Darkmoon Dominion: Blood,C,2
29,7,6,,59,193701,Algeth'ar Puzzle Box,B,2
24,7,6,,485,249806,Radiant Plume,A,2
30,7,6,,1335,250258,Vessel of Tortured Souls,B,3
25,7,6,,15,252420,Solarflare Prism,A,3
38,7,6,,31234,241340,Magister's Alchemist Stone,C,3
26,7,6,,14,250256,Heart of Wind,A,4
31,7,6,,5733,250227,Kroluk's Warbanner,B,4
32,7,6,,5727,250226,Latch's Crooked Hook,B,5
33,7,6,,14807,193719,Dragon Games Equipment,B,6
34,7,6,,31233,246307,Darkmoon Dominion: Void,B,7
2138,7,7,,31234,241340,Magister's Alchemist Stone,D,0
2119,7,7,,299,264507,Crucible of Erratic Energies,S,0
2127,7,7,,5650,250253,Whisper of the Duskwraith,B,0
2133,7,7,,12106,252411,Radiant Sunstone,C,0
2122,7,7,,5907,249811,Light of the Cosmic Crescendo,A,0
2134,7,7,,16482,251792,Glorious Crusader's Keepsake,C,1
2120,7,7,,29,249343,Gaze of the Alnseer,S,1
2128,7,7,,14,250256,Heart of Wind,B,1
2139,7,7,,20658,264701,Cosmic Bell,D,1
2123,7,7,,1137,249808,Litany of Lightblind Wrath,A,1
2135,7,7,,17214,251788,Gift of Light,C,2
2129,7,7,,13408,151340,Echo of L'ura,B,2
2124,7,7,,16769,248583,Drum of Renewed Bonds,A,2
2121,7,7,,334,249809,Locus-Walker's Ribbon,S,2
2136,7,7,,23109,251789,Consecrated Chalice,C,3
2125,7,7,,165,249346,Vaelgor's Final Stare,A,3
2130,7,7,,5562,250246,Refueling Orb,B,3
2137,7,7,,9102,50259,Nevermelting Ice Crystal,C,4
2126,7,7,,3782,193718,Emerald Coach's Whistle,A,4
2131,7,7,,149,250144,Emberwing Feather,B,4
2132,7,7,,5837,249341,Volatile Void Suffuser,B,5
1625,7,8,,1335,250258,Vessel of Tortured Souls,D,0
1622,7,8,,5562,250246,Refueling Orb,C,0
1618,7,8,,3782,193718,Emerald Coach's Whistle,B,0
1615,7,8,,14,250256,Heart of Wind,A,0
1612,7,8,,165,249346,Vaelgor's Final Stare,S,0
1613,7,8,,1137,249808,Litany of Lightblind Wrath,S,1
1619,7,8,,16482,251792,Glorious Crusader's Keepsake,B,1
1623,7,8,,31234,241340,Magister's Alchemist Stone,C,1
1626,7,8,,20658,264701,Cosmic Bell,D,1
1616,7,8,,5837,249341,Volatile Void Suffuser,A,1
1620,7,8,,29,249343,Gaze of the Alnseer,B,2
1614,7,8,,334,249809,Locus-Walker's Ribbon,S,2
1617,7,8,,149,250144,Emberwing Feather,A,2
1627,7,8,,17009,251787,Sealed Chaos Urn,D,2
1624,7,8,,17214,251788,Gift of Light,C,2
1628,7,8,,23109,251789,Consecrated Chalice,D,3
1621,7,8,,5907,249811,Light of the Cosmic Crescendo,B,3
1629,7,8,,16952,251786,Ever-Collapsing Void Fissure,D,4
1671,7,9,,29,249343,Gaze of the Alnseer,B,0
1679,7,9,,1335,250258,Vessel of Tortured Souls,D,0
1678,7,9,,17214,251788,Gift of Light,C,0
1666,7,9,,1137,249808,Litany of Lightblind Wrath,S,0
1668,7,9,,3782,193718,Emerald Coach's Whistle,A,0
1672,7,9,,5837,249341,Volatile Void Suffuser,B,1
1680,7,9,,20658,264701,Cosmic Bell,D,1
1669,7,9,,165,249346,Vaelgor's Final Stare,A,1
1667,7,9,,334,249809,Locus-Walker's Ribbon,S,1
1670,7,9,,14,250256,Heart of Wind,A,2
1673,7,9,,149,250144,Emberwing Feather,B,2
1681,7,9,,17009,251787,Sealed Chaos Urn,D,2
1682,7,9,,23109,251789,Consecrated Chalice,D,3
1674,7,9,,5907,249811,Light of the Cosmic Crescendo,B,3
1675,7,9,,16482,251792,Glorious Crusader's Keepsake,B,4
1683,7,9,,16952,251786,Ever-Collapsing Void Fissure,D,4
1676,7,9,,5562,250246,Refueling Orb,B,5
1677,7,9,,31234,241340,Magister's Alchemist Stone,B,6
1420,7,10,,29,249343,Gaze of the Alnseer,S,0
1431,7,10,,5650,250253,Whisper of the Duskwraith,C,0
1428,7,10,,3782,193718,Emerald Coach's Whistle,B,0
1436,7,10,,13408,151340,Echo of L'ura,D,0
1423,7,10,,5907,249811,Light of the Cosmic Crescendo,A,0
1429,7,10,,5750,250462,Forgotten Farstrider's Insignia,B,1
1432,7,10,,12106,252411,Radiant Sunstone,C,1
1437,7,10,,31234,241340,Magister's Alchemist Stone,D,1
1424,7,10,,165,249346,Vaelgor's Final Stare,A,1
1421,7,10,,334,249809,Locus-Walker's Ribbon,S,1
1425,7,10,,299,264507,Crucible of Erratic Energies,A,2
1430,7,10,,5837,249341,Volatile Void Suffuser,B,2
1422,7,10,,1137,249808,Litany of Lightblind Wrath,S,2
1433,7,10,,5562,250246,Refueling Orb,C,2
1434,7,10,,1335,250258,Vessel of Tortured Souls,C,3
1426,7,10,,14,250256,Heart of Wind,A,3
1435,7,10,,9102,50259,Nevermelting Ice Crystal,C,4
1427,7,10,,149,250144,Emberwing Feather,A,4
1296,7,11,,5907,249811,Light of the Cosmic Crescendo,B,0
1289,7,11,,1137,249808,Litany of Lightblind Wrath,S,0
1291,7,11,,334,249809,Locus-Walker's Ribbon,A,0
1313,7,11,,31234,241340,Magister's Alchemist Stone,F,0
1304,7,11,,21177,241291,Primal Philosopher's Stone,D,0
1300,7,11,,3782,193718,Emerald Coach's Whistle,C,0
1292,7,11,,14,250256,Heart of Wind,A,1
1290,7,11,,29,249343,Gaze of the Alnseer,S,1
1301,7,11,,5650,250253,Whisper of the Duskwraith,C,1
1297,7,11,,165,249346,Vaelgor's Final Stare,B,1
1305,7,11,,12106,252411,Radiant Sunstone,D,1
1302,7,11,,5562,250246,Refueling Orb,C,2
1306,7,11,,9102,50259,Nevermelting Ice Crystal,D,2
1293,7,11,,299,264507,Crucible of Erratic Energies,A,2
1298,7,11,,16482,251792,Glorious Crusader's Keepsake,B,2
1299,7,11,,16769,248583,Drum of Renewed Bonds,B,3
1294,7,11,,5837,249341,Volatile Void Suffuser,A,3
1303,7,11,,13408,151340,Echo of L'ura,C,3
1307,7,11,,17214,251788,Gift of Light,D,3
1308,7,11,,1335,250258,Vessel of Tortured Souls,D,4
1295,7,11,,149,250144,Emberwing Feather,A,4
1309,7,11,,23109,251789,Consecrated Chalice,D,5
1310,7,11,,16952,251786,Ever-Collapsing Void Fissure,D,6
1311,7,11,,30467,264694,Ultradon Cuirass,D,7
1312,7,11,,20658,264701,Cosmic Bell,D,8
738,7,12,,1335,250258,Vessel of Tortured Souls,D,0
734,7,12,,5907,249811,Light of the Cosmic Crescendo,B,0
728,7,12,,29,249343,Gaze of the Alnseer,A,0
725,7,12,,334,249809,Locus-Walker's Ribbon,S,0
737,7,12,,17214,251788,Gift of Light,C,0
739,7,12,,20658,264701,Cosmic Bell,D,1
735,7,12,,5837,249341,Volatile Void Suffuser,B,1
729,7,12,,14,250256,Heart of Wind,A,1
726,7,12,,165,249346,Vaelgor's Final Stare,S,1
736,7,12,,5562,250246,Refueling Orb,B,2
740,7,12,,17009,251787,Sealed Chaos Urn,D,2
730,7,12,,149,250144,Emberwing Feather,A,2
727,7,12,,1137,249808,Litany of Lightblind Wrath,S,2
741,7,12,,23109,251789,Consecrated Chalice,D,3
731,7,12,,16482,251792,Glorious Crusader's Keepsake,A,3
742,7,12,,16952,251786,Ever-Collapsing Void Fissure,D,4
732,7,12,,299,264507,Crucible of Erratic Energies,A,4
743,7,12,,31234,241340,Magister's Alchemist Stone,D,5
733,7,12,,3782,193718,Emerald Coach's Whistle,A,5
543,7,13,,17214,251788,Gift of Light,C,0
540,7,13,,5907,249811,Light of the Cosmic Crescendo,B,0
535,7,13,,165,249346,Vaelgor's Final Stare,A,0
532,7,13,,29,249343,Gaze of the Alnseer,S,0
544,7,13,,1335,250258,Vessel of Tortured Souls,D,0
545,7,13,,20658,264701,Cosmic Bell,D,1
541,7,13,,5837,249341,Volatile Void Suffuser,B,1
533,7,13,,334,249809,Locus-Walker's Ribbon,S,1
536,7,13,,14,250256,Heart of Wind,A,1
546,7,13,,17009,251787,Sealed Chaos Urn,D,2
542,7,13,,5562,250246,Refueling Orb,B,2
537,7,13,,149,250144,Emberwing Feather,A,2
534,7,13,,1137,249808,Litany of Lightblind Wrath,S,2
547,7,13,,23109,251789,Consecrated Chalice,D,3
538,7,13,,16482,251792,Glorious Crusader's Keepsake,A,3
539,7,13,,3782,193718,Emerald Coach's Whistle,A,4
548,7,13,,16952,251786,Ever-Collapsing Void Fissure,D,4
549,7,13,,31234,241340,Magister's Alchemist Stone,D,5
2327,7,14,,1335,250258,Vessel of Tortured Souls,B,0
2320,7,14,,29,249343,Gaze of the Alnseer,S,0
2323,7,14,,1349,260235,Umbral Plume,A,0
2331,7,14,,14807,193719,Dragon Games Equipment,C,0
2332,7,14,,5658,250241,Mark of Light,C,1
2321,7,14,,2570,249342,Heart of Ancient Hunger,S,1
2324,7,14,,485,249806,Radiant Plume,A,1
2328,7,14,,14,250256,Heart of Wind,B,1
2325,7,14,,30,249344,Light Company Guidon,A,2
2329,7,14,,5789,249805,Undreamt God's Oozing Vestige,B,2
2333,7,14,,5733,250227,Kroluk's Warbanner,C,2
2322,7,14,,59,193701,Algeth'ar Puzzle Box,S,2
2326,7,14,,15,252420,Solarflare Prism,A,3
2334,7,14,,2017,151307,Void Stalker's Contract,C,3
2330,7,14,,5727,250226,Latch's Crooked Hook,B,3
2372,7,15,,1335,250258,Vessel of Tortured Souls,B,0
2376,7,15,,14807,193719,Dragon Games Equipment,C,0
2368,7,15,,1349,260235,Umbral Plume,A,0
2365,7,15,,29,249343,Gaze of the Alnseer,S,0
2366,7,15,,2570,249342,Heart of Ancient Hunger,S,1
2377,7,15,,5658,250241,Mark of Light,C,1
2373,7,15,,14,250256,Heart of Wind,B,1
2369,7,15,,485,249806,Radiant Plume,A,1
2378,7,15,,5733,250227,Kroluk's Warbanner,C,2
2374,7,15,,5789,249805,Undreamt God's Oozing Vestige,B,2
2367,7,15,,59,193701,Algeth'ar Puzzle Box,S,2
2370,7,15,,30,249344,Light Company Guidon,A,2
2375,7,15,,5727,250226,Latch's Crooked Hook,B,3
2371,7,15,,15,252420,Solarflare Prism,A,3
2379,7,15,,2017,151307,Void Stalker's Contract,C,3
2073,7,16,,17009,251787,Sealed Chaos Urn,F,0
2056,7,16,,30,249344,Light Company Guidon,B,0
2053,7,16,,149,250144,Emberwing Feather,A,0
2050,7,16,,29,249343,Gaze of the Alnseer,S,0
2067,7,16,,31233,246307,Darkmoon Dominion: Void,D,0
2061,7,16,,5581,250257,Eye of the Drowning Void,C,0
2051,7,16,,485,249806,Radiant Plume,S,1
2068,7,16,,31234,241340,Magister's Alchemist Stone,D,1
2062,7,16,,5727,250226,Latch's Crooked Hook,C,1
2057,7,16,,1335,250258,Vessel of Tortured Souls,B,1
2054,7,16,,15,252420,Solarflare Prism,A,1
2063,7,16,,18400,251783,Lost Idol of the Hash'ey,C,2
2069,7,16,,16570,251785,Void-Reaper's Libram,D,2
2052,7,16,,59,193701,Algeth'ar Puzzle Box,S,2
2055,7,16,,14,250256,Heart of Wind,A,2
2058,7,16,,5877,249345,Ranger-Captain's Iridescent Insignia,B,2
2059,7,16,,16482,251792,Glorious Crusader's Keepsake,B,3
2070,7,16,,31226,246306,Darkmoon Dominion: Rot,D,3
2064,7,16,,2017,151307,Void Stalker's Contract,C,3
2060,7,16,,5789,249805,Undreamt God's Oozing Vestige,B,4
2065,7,16,,31208,246304,Darkmoon Dominion: Hunt,C,4
2071,7,16,,16759,251782,Withered Saptor's Paw,D,4
2072,7,16,,17046,251784,Sylvan Wakrapuku,D,5
2066,7,16,,31224,246305,Darkmoon Dominion: Blood,C,5
1780,7,17,,485,249806,Radiant Plume,A,0
1796,7,17,,5727,250226,Latch's Crooked Hook,D,0
1792,7,17,,18474,251791,Holy Retributor's Order,C,0
1788,7,17,,30,249344,Light Company Guidon,B,0
1778,7,17,,29,249343,Gaze of the Alnseer,S,0
1789,7,17,,14,250256,Heart of Wind,B,1
1793,7,17,,31208,246304,Darkmoon Dominion: Hunt,C,1
1797,7,17,,2017,151307,Void Stalker's Contract,D,1
1779,7,17,,59,193701,Algeth'ar Puzzle Box,S,1
1781,7,17,,1349,260235,Umbral Plume,A,1
1782,7,17,,149,250144,Emberwing Feather,A,2
1794,7,17,,16759,251782,Withered Saptor's Paw,C,2
1798,7,17,,31233,246307,Darkmoon Dominion: Void,D,2
1790,7,17,,18400,251783,Lost Idol of the Hash'ey,B,2
1799,7,17,,31226,246306,Darkmoon Dominion: Rot,D,3
1791,7,17,,5581,250257,Eye of the Drowning Void,B,3
1783,7,17,,15,252420,Solarflare Prism,A,3
1795,7,17,,16570,251785,Void-Reaper's Libram,C,3
1800,7,17,,31224,246305,Darkmoon Dominion: Blood,D,4
1784,7,17,,5733,250227,Kroluk's Warbanner,A,4
1785,7,17,,5877,249345,Ranger-Captain's Iridescent Insignia,A,5
1801,7,17,,5750,250462,Forgotten Farstrider's Insignia,D,5
1802,7,17,,17046,251784,Sylvan Wakrapuku,D,6
1786,7,17,,5789,249805,Undreamt God's Oozing Vestige,A,6
1803,7,17,,16482,251792,Glorious Crusader's Keepsake,D,7
1787,7,17,,299,264507,Crucible of Erratic Energies,A,7
1804,7,17,,17009,251787,Sealed Chaos Urn,D,8
1805,7,17,,1335,250258,Vessel of Tortured Souls,D,9
1860,7,18,,485,249806,Radiant Plume,A,0
1856,7,18,,29,249343,Gaze of the Alnseer,S,0
1865,7,18,,5581,250257,Eye of the Drowning Void,B,0
1867,7,18,,149,250144,Emberwing Feather,C,0
1869,7,18,,1335,250258,Vessel of Tortured Souls,D,0
1861,7,18,,14,250256,Heart of Wind,A,1
1857,7,18,,1349,260235,Umbral Plume,S,1
1870,7,18,,5789,249805,Undreamt God's Oozing Vestige,D,1
1868,7,18,,59,193701,Algeth'ar Puzzle Box,C,1
1866,7,18,,2017,151307,Void Stalker's Contract,B,1
1871,7,18,,5750,250462,Forgotten Farstrider's Insignia,D,2
1858,7,18,,5877,249345,Ranger-Captain's Iridescent Insignia,S,2
1862,7,18,,5727,250226,Latch's Crooked Hook,A,2
1863,7,18,,30,249344,Light Company Guidon,A,3
1859,7,18,,15,252420,Solarflare Prism,S,3
1872,7,18,,18400,251783,Lost Idol of the Hash'ey,D,3
1873,7,18,,31234,241340,Magister's Alchemist Stone,D,4
1864,7,18,,5733,250227,Kroluk's Warbanner,A,4
1874,7,18,,31233,246307,Darkmoon Dominion: Void,D,5
1875,7,18,,31226,246306,Darkmoon Dominion: Rot,D,6
1876,7,18,,31208,246304,Darkmoon Dominion: Hunt,D,7
1877,7,18,,31224,246305,Darkmoon Dominion: Blood,D,8
1946,7,19,,31224,246305,Darkmoon Dominion: Blood,D,0
1925,7,19,,30,249344,Light Company Guidon,S,0
1927,7,19,,485,249806,Radiant Plume,A,0
1940,7,19,,1335,250258,Vessel of Tortured Souls,C,0
1932,7,19,,14,250256,Heart of Wind,B,0
1933,7,19,,15,252420,Solarflare Prism,B,1
1928,7,19,,1349,260235,Umbral Plume,A,1
1926,7,19,,29,249343,Gaze of the Alnseer,S,1
1941,7,19,,5581,250257,Eye of the Drowning Void,C,1
1947,7,19,,31208,246304,Darkmoon Dominion: Hunt,D,1
1948,7,19,,31226,246306,Darkmoon Dominion: Rot,D,2
1942,7,19,,17009,251787,Sealed Chaos Urn,C,2
1929,7,19,,59,193701,Algeth'ar Puzzle Box,A,2
1934,7,19,,5733,250227,Kroluk's Warbanner,B,2
1930,7,19,,149,250144,Emberwing Feather,A,3
1949,7,19,,31233,246307,Darkmoon Dominion: Void,D,3
1943,7,19,,18400,251783,Lost Idol of the Hash'ey,C,3
1935,7,19,,16759,251782,Withered Saptor's Paw,B,3
1931,7,19,,5877,249345,Ranger-Captain's Iridescent Insignia,A,4
1936,7,19,,31234,241340,Magister's Alchemist Stone,B,4
1944,7,19,,16570,251785,Void-Reaper's Libram,C,4
1937,7,19,,5789,249805,Undreamt God's Oozing Vestige,B,5
1945,7,19,,19853,252957,Tangle of Vibrant Vines,C,5
1938,7,19,,5727,250226,Latch's Crooked Hook,B,6
1939,7,19,,2017,151307,Void Stalker's Contract,B,7
1567,7,20,,5658,250241,Mark of Light,D,0
1551,7,20,,29,249343,Gaze of the Alnseer,A,0
1559,7,20,,5789,249805,Undreamt God's Oozing Vestige,C,0
1553,7,20,,30,249344,Light Company Guidon,B,0
1548,7,20,,59,193701,Algeth'ar Puzzle Box,S,0
1552,7,20,,2570,249342,Heart of Ancient Hunger,A,1
1568,7,20,,2017,151307,Void Stalker's Contract,D,1
1560,7,20,,1335,250258,Vessel of Tortured Souls,C,1
1554,7,20,,15,252420,Solarflare Prism,B,1
1549,7,20,,485,249806,Radiant Plume,S,1
1561,7,20,,5727,250226,Latch's Crooked Hook,C,2
1555,7,20,,14,250256,Heart of Wind,B,2
1550,7,20,,1349,260235,Umbral Plume,S,2
1569,7,20,,5750,250462,Forgotten Farstrider's Insignia,D,2
1556,7,20,,5733,250227,Kroluk's Warbanner,B,3
1570,7,20,,18400,251783,Lost Idol of the Hash'ey,D,3
1562,7,20,,14807,193719,Dragon Games Equipment,C,3
1557,7,20,,31224,246305,Darkmoon Dominion: Blood,B,4
1563,7,20,,31226,246306,Darkmoon Dominion: Rot,C,4
1558,7,20,,31208,246304,Darkmoon Dominion: Hunt,B,5
1564,7,20,,31233,246307,Darkmoon Dominion: Void,C,5
1565,7,20,,31234,241340,Magister's Alchemist Stone,C,6
1566,7,20,,38879,255613,"",C,7
1376,7,21,,1335,250258,Vessel of Tortured Souls,C,0
1363,7,21,,149,250144,Emberwing Feather,A,0
1360,7,21,,485,249806,Radiant Plume,S,0
1378,7,21,,31233,246307,Darkmoon Dominion: Void,D,0
1368,7,21,,5727,250226,Latch's Crooked Hook,B,0
1364,7,21,,14,250256,Heart of Wind,A,1
1379,7,21,,31234,241340,Magister's Alchemist Stone,D,1
1369,7,21,,5733,250227,Kroluk's Warbanner,B,1
1377,7,21,,31224,246305,Darkmoon Dominion: Blood,C,1
1361,7,21,,29,249343,Gaze of the Alnseer,S,1
1380,7,21,,18400,251783,Lost Idol of the Hash'ey,D,2
1365,7,21,,5789,249805,Undreamt God's Oozing Vestige,A,2
1362,7,21,,59,193701,Algeth'ar Puzzle Box,S,2
1370,7,21,,5581,250257,Eye of the Drowning Void,B,2
1366,7,21,,30,249344,Light Company Guidon,A,3
1371,7,21,,31208,246304,Darkmoon Dominion: Hunt,B,3
1372,7,21,,31226,246306,Darkmoon Dominion: Rot,B,4
1367,7,21,,15,252420,Solarflare Prism,A,4
1373,7,21,,5750,250462,Forgotten Farstrider's Insignia,B,5
1374,7,21,,5877,249345,Ranger-Captain's Iridescent Insignia,B,6
1375,7,21,,2017,151307,Void Stalker's Contract,B,7
919,7,22,,5727,250226,Latch's Crooked Hook,D,0
901,7,22,,59,193701,Algeth'ar Puzzle Box,S,0
904,7,22,,29,249343,Gaze of the Alnseer,A,0
910,7,22,,1335,250258,Vessel of Tortured Souls,B,0
916,7,22,,30,249344,Light Company Guidon,C,0
902,7,22,,485,249806,Radiant Plume,S,1
920,7,22,,5581,250257,Eye of the Drowning Void,D,1
911,7,22,,5733,250227,Kroluk's Warbanner,B,1
905,7,22,,17009,251787,Sealed Chaos Urn,A,1
917,7,22,,17046,251784,Sylvan Wakrapuku,C,1
918,7,22,,18400,251783,Lost Idol of the Hash'ey,C,2
906,7,22,,16759,251782,Withered Saptor's Paw,A,2
912,7,22,,15,252420,Solarflare Prism,B,2
903,7,22,,1349,260235,Umbral Plume,S,2
921,7,22,,2017,151307,Void Stalker's Contract,D,2
913,7,22,,149,250144,Emberwing Feather,B,3
907,7,22,,14,250256,Heart of Wind,A,3
914,7,22,,5750,250462,Forgotten Farstrider's Insignia,B,4
908,7,22,,16482,251792,Glorious Crusader's Keepsake,A,4
909,7,22,,5877,249345,Ranger-Captain's Iridescent Insignia,A,5
915,7,22,,31208,246304,Darkmoon Dominion: Hunt,B,5
415,7,23,,59,193701,Algeth'ar Puzzle Box,S,0
424,7,23,,1335,250258,Vessel of Tortured Souls,C,0
428,7,23,,2017,151307,Void Stalker's Contract,D,0
421,7,23,,5733,250227,Kroluk's Warbanner,B,0
418,7,23,,29,249343,Gaze of the Alnseer,A,0
416,7,23,,485,249806,Radiant Plume,S,1
419,7,23,,5877,249345,Ranger-Captain's Iridescent Insignia,A,1
422,7,23,,5789,249805,Undreamt God's Oozing Vestige,B,1
429,7,23,,2017,151307,Void Stalker's Contract,D,1
425,7,23,,30,249344,Light Company Guidon,C,1
420,7,23,,14,250256,Heart of Wind,A,2
426,7,23,,5581,250257,Eye of the Drowning Void,C,2
417,7,23,,1349,260235,Umbral Plume,S,2
423,7,23,,149,250144,Emberwing Feather,B,2
427,7,23,,5727,250226,Latch's Crooked Hook,C,3
229,7,24,,5733,250227,Kroluk's Warbanner,C,0
220,7,24,,59,193701,Algeth'ar Puzzle Box,S,0
222,7,24,,1349,260235,Umbral Plume,A,0
235,7,24,,30,249344,Light Company Guidon,D,0
225,7,24,,2017,151307,Void Stalker's Contract,B,0
236,7,24,,149,250144,Emberwing Feather,D,1
223,7,24,,485,249806,Radiant Plume,A,1
221,7,24,,29,249343,Gaze of the Alnseer,S,1
226,7,24,,5581,250257,Eye of the Drowning Void,B,1
230,7,24,,31208,246304,Darkmoon Dominion: Hunt,C,1
227,7,24,,5727,250226,Latch's Crooked Hook,B,2
224,7,24,,15,252420,Solarflare Prism,A,2
237,7,24,,5750,250462,Forgotten Farstrider's Insignia,D,2
231,7,24,,31224,246305,Darkmoon Dominion: Blood,C,2
232,7,24,,31226,246306,Darkmoon Dominion: Rot,C,3
228,7,24,,14,250256,Heart of Wind,B,3
233,7,24,,31233,246307,Darkmoon Dominion: Void,C,4
234,7,24,,31234,241340,Magister's Alchemist Stone,C,5
76,7,25,,30,249344,Light Company Guidon,S,0
81,7,25,,59,193701,Algeth'ar Puzzle Box,A,0
83,7,25,,1335,250258,Vessel of Tortured Souls,B,0
84,7,25,,31234,241340,Magister's Alchemist Stone,C,0
77,7,25,,29,249343,Gaze of the Alnseer,S,1
82,7,25,,15,252420,Solarflare Prism,A,1
78,7,25,,485,249806,Radiant Plume,S,2
79,7,25,,1349,260235,Umbral Plume,S,3
80,7,25,,2570,249342,Heart of Ancient Hunger,S,4
110,7,26,,21164,245829,Darkmoon Deck: Hunt,A,0
124,7,26,,36453,245846,"",D,0
121,7,26,,5658,250241,Mark of Light,C,0
105,7,26,,30,249344,Light Company Guidon,S,0
114,7,26,,36443,245855,"",B,0
106,7,26,,29,249343,Gaze of the Alnseer,S,1
115,7,26,,1335,250258,Vessel of Tortured Souls,B,1
111,7,26,,15,252420,Solarflare Prism,A,1
122,7,26,,2017,151307,Void Stalker's Contract,C,1
107,7,26,,1349,260235,Umbral Plume,S,2
123,7,26,,31234,241340,Magister's Alchemist Stone,C,2
116,7,26,,14807,193719,Dragon Games Equipment,B,2
112,7,26,,14,250256,Heart of Wind,A,2
113,7,26,,59,193701,Algeth'ar Puzzle Box,A,3
117,7,26,,5789,249805,Undreamt God's Oozing Vestige,B,3
108,7,26,,485,249806,Radiant Plume,S,3
118,7,26,,5733,250227,Kroluk's Warbanner,B,4
109,7,26,,2570,249342,Heart of Ancient Hunger,S,4
119,7,26,,5727,250226,Latch's Crooked Hook,B,5
120,7,26,,36449,245750,"",B,6
2179,7,27,,864,249810,Shadow of the Empyrean Requiem,A,0
2182,7,27,,21164,245829,Darkmoon Deck: Hunt,B,0
2187,7,27,,9102,50259,Nevermelting Ice Crystal,C,0
2190,7,27,,5836,249340,Wraps of Cosmic Madness,D,0
2177,7,27,,29,249343,Gaze of the Alnseer,S,0
2180,7,27,,165,249346,Vaelgor's Final Stare,A,1
2178,7,27,,149,250144,Emberwing Feather,S,1
2183,7,27,,36443,245855,"",B,1
2188,7,27,,13390,151310,Reality Breacher,C,1
2191,7,27,,333,250223,Soulcatcher's Charm,D,1
2189,7,27,,5581,250257,Eye of the Drowning Void,C,2
2184,7,27,,36449,245750,"",B,2
2192,7,27,,334,249809,Locus-Walker's Ribbon,D,2
2181,7,27,,14,250256,Heart of Wind,A,2
2185,7,27,,36453,245846,"",B,3
2186,7,27,,1335,250258,Vessel of Tortured Souls,B,4
2212,7,28,,29,249343,Gaze of the Alnseer,A,0
2215,7,28,,1335,250258,Vessel of Tortured Souls,B,0
2209,7,28,,149,250144,Emberwing Feather,S,0
2224,7,28,,9102,50259,Nevermelting Ice Crystal,D,0
2219,7,28,,5581,250257,Eye of the Drowning Void,C,0
2213,7,28,,864,249810,Shadow of the Empyrean Requiem,A,1
2210,7,28,,334,249809,Locus-Walker's Ribbon,S,1
2216,7,28,,333,250223,Soulcatcher's Charm,B,1
2220,7,28,,21164,245829,Darkmoon Deck: Hunt,C,1
2217,7,28,,13390,151310,Reality Breacher,B,2
2221,7,28,,36443,245855,"",C,2
2214,7,28,,14,250256,Heart of Wind,A,2
2211,7,28,,165,249346,Vaelgor's Final Stare,S,2
2222,7,28,,36449,245750,"",C,3
2218,7,28,,5836,249340,Wraps of Cosmic Madness,B,3
2223,7,28,,36453,245846,"",C,4
2288,7,29,,5836,249340,Wraps of Cosmic Madness,D,0
2283,7,29,,36449,245750,"",C,0
2275,7,29,,334,249809,Locus-Walker's Ribbon,A,0
2273,7,29,,29,249343,Gaze of the Alnseer,S,0
2278,7,29,,1335,250258,Vessel of Tortured Souls,B,0
2274,7,29,,165,249346,Vaelgor's Final Stare,S,1
2284,7,29,,36453,245846,"",C,1
2279,7,29,,21164,245829,Darkmoon Deck: Hunt,B,1
2276,7,29,,864,249810,Shadow of the Empyrean Requiem,A,1
2285,7,29,,9102,50259,Nevermelting Ice Crystal,C,2
2277,7,29,,333,250223,Soulcatcher's Charm,A,2
2280,7,29,,149,250144,Emberwing Feather,B,2
2286,7,29,,13390,151310,Reality Breacher,C,3
2281,7,29,,14,250256,Heart of Wind,B,3
2287,7,29,,5581,250257,Eye of the Drowning Void,C,4
2282,7,29,,36443,245855,"",B,4
1996,7,30,,1335,250258,Vessel of Tortured Souls,A,0
1992,7,30,,29,249343,Gaze of the Alnseer,S,0
2004,7,30,,333,250223,Soulcatcher's Charm,D,0
1998,7,30,,21164,245829,Darkmoon Deck: Hunt,B,0
1999,7,30,,864,249810,Shadow of the Empyrean Requiem,C,0
2000,7,30,,5581,250257,Eye of the Drowning Void,C,1
2005,7,30,,13390,151310,Reality Breacher,D,1
1997,7,30,,14,250256,Heart of Wind,A,1
1993,7,30,,149,250144,Emberwing Feather,S,1
2001,7,30,,36443,245855,"",C,2
2006,7,30,,5836,249340,Wraps of Cosmic Madness,D,2
1994,7,30,,165,249346,Vaelgor's Final Stare,S,2
1995,7,30,,334,249809,Locus-Walker's Ribbon,S,3
2002,7,30,,36449,245750,"",C,3
2007,7,30,,9102,50259,Nevermelting Ice Crystal,D,3
2008,7,30,,5750,250462,Forgotten Farstrider's Insignia,D,4
2003,7,30,,36453,245846,"",C,4
1720,7,31,,334,249809,Locus-Walker's Ribbon,A,0
1732,7,31,,5836,249340,Wraps of Cosmic Madness,D,0
1729,7,31,,9102,50259,Nevermelting Ice Crystal,C,0
1724,7,31,,864,249810,Shadow of the Empyrean Requiem,B,0
1718,7,31,,29,249343,Gaze of the Alnseer,S,0
