id,source_id,spec_id,hero_talent_id,slot,item_id,priority
7216,8,32,,feet,1606,1
7217,8,32,,ring_1,57,1
7218,8,32,,ring_2,469,1
7219,8,32,,trinket_1,149,1
7220,8,32,,trinket_2,1335,1
7221,7,32,,main_hand,1595,1
7222,7,32,,off_hand,1596,1
7223,7,32,,head,1597,1
7224,7,32,,neck,48,1
7225,7,32,,shoulder,1599,1
7226,7,32,,back,1600,1
7227,7,32,,chest,1601,1
7228,7,32,,wrist,1602,1
7229,7,32,,hands,1603,1
7230,7,32,,waist,1604,1
7231,7,32,,legs,1605,1
7232,7,32,,feet,1606,1
7233,7,32,,ring_1,27,1
7234,7,32,,ring_2,27,1
7235,7,32,,trinket_1,165,1
7236,7,32,,trinket_2,29,1
7237,3,32,,main_hand,1595,1
7238,3,32,,off_hand,1596,1
7239,3,32,,head,1597,1
7240,3,32,,neck,48,1
7241,3,32,,shoulder,1599,1
7242,3,32,,back,1600,1
7243,3,32,,chest,1601,1
7244,3,32,,wrist,1602,1
7245,3,32,,hands,1603,1
7246,3,32,,waist,1604,1
7247,3,32,,legs,1605,1
7248,3,32,,feet,1606,1
7249,3,32,,ring_1,58,1
7250,3,32,,ring_2,27,1
7251,3,32,,trinket_1,165,1
7252,3,32,,trinket_2,29,1
7253,6,32,63,waist,1643,1
7254,6,32,63,back,368,1
7255,6,32,63,chest,1601,1
7256,6,32,63,feet,1646,1
7257,6,32,63,hands,1603,1
7258,6,32,63,head,1597,1
7259,6,32,63,legs,1649,1
7260,6,32,63,neck,1650,1
7261,6,32,63,ring_1,13,1
7262,6,32,63,ring_2,469,1
7263,6,32,63,shoulder,1599,1
7264,6,32,63,trinket_1,165,1
7265,6,32,63,trinket_2,299,1
7266,6,32,63,main_hand,380,1
7267,6,32,63,wrist,1657,1
7268,6,32,64,waist,1643,1
7269,6,32,64,back,368,1
7270,6,32,64,chest,1601,1
7271,6,32,64,feet,1646,1
7272,6,32,64,hands,1603,1
7273,6,32,64,head,1597,1
7274,6,32,64,legs,1649,1
7275,6,32,64,neck,1650,1
7276,6,32,64,ring_1,13,1
7277,6,32,64,ring_2,469,1
7278,6,32,64,shoulder,1599,1
7279,6,32,64,trinket_1,165,1
7280,6,32,64,trinket_2,299,1
7281,6,32,64,main_hand,380,1
7282,6,32,64,wrist,1657,1
7283,2,32,63,waist,1643,1
7284,2,32,63,back,398,1
7285,2,32,63,chest,1601,1
7286,2,32,63,feet,1606,1
7287,2,32,63,hands,1603,1
7288,2,32,63,head,1597,1
7289,2,32,63,legs,1649,1
7290,2,32,63,neck,278,1
7291,2,32,63,ring_1,13,1
7292,2,32,63,ring_2,12,1
7293,2,32,63,shoulder,1599,1
7294,2,32,63,trinket_1,165,1
7295,2,32,63,trinket_2,29,1
7296,2,32,63,main_hand,380,1
7297,2,32,63,wrist,1687,1
7298,2,32,64,waist,1643,1
7299,2,32,64,back,398,1
7300,2,32,64,chest,1601,1
7301,2,32,64,feet,1606,1
7302,2,32,64,hands,1603,1
7303,2,32,64,head,1597,1
7304,2,32,64,legs,1649,1
7305,2,32,64,neck,278,1
7306,2,32,64,ring_1,13,1
7307,2,32,64,ring_2,12,1
7308,2,32,64,shoulder,1599,1
7309,2,32,64,trinket_1,165,1
7310,2,32,64,trinket_2,29,1
7311,2,32,64,main_hand,380,1
7312,2,32,64,wrist,1687,1
7313,1,32,63,waist,1643,1
7314,1,32,63,back,368,1
7315,1,32,63,chest,1601,1
7316,1,32,63,feet,1646,1
7317,1,32,63,hands,1603,1
7318,1,32,63,head,1597,1
7319,1,32,63,legs,1649,1
7320,1,32,63,neck,1650,1
7321,1,32,63,ring_1,469,1
7322,1,32,63,ring_2,469,1
7323,1,32,63,shoulder,1599,1
7324,1,32,63,trinket_1,165,1
7325,1,32,63,trinket_2,299,1
7326,1,32,63,main_hand,380,1
7327,1,32,63,wrist,1657,1
7328,1,32,64,waist,1643,1
7329,1,32,64,back,368,1
7330,1,32,64,chest,1601,1
7331,1,32,64,feet,1646,1
7332,1,32,64,hands,1603,1
7333,1,32,64,head,1597,1
7334,1,32,64,legs,1649,1
7335,1,32,64,neck,1650,1
7336,1,32,64,ring_1,469,1
7337,1,32,64,ring_2,469,1
7338,1,32,64,shoulder,1599,1
7339,1,32,64,trinket_1,165,1
7340,1,32,64,trinket_2,299,1
7341,1,32,64,main_hand,380,1
7342,1,32,64,wrist,1657,1
7343,8,33,,main_hand,1733,1
7344,8,33,,head,1597,1
7345,8,33,,neck,48,1
7346,8,33,,shoulder,1599,1
7347,8,33,,back,50,1
7348,8,33,,chest,1738,1
7349,8,33,,wrist,1739,1
7350,8,33,,hands,1603,1
7351,8,33,,waist,1604,1
7352,8,33,,legs,1649,1
7353,8,33,,feet,1646,1
7354,8,33,,ring_1,13,1
7355,8,33,,ring_2,147,1
7356,8,33,,trinket_1,149,1
7357,8,33,,trinket_2,14,1
7358,7,33,,main_hand,1733,1
7359,7,33,,head,1597,1
7360,7,33,,neck,48,1
7361,7,33,,shoulder,1599,1
7362,7,33,,back,50,1
7363,7,33,,chest,1738,1
7364,7,33,,wrist,1739,1
7365,7,33,,hands,1603,1
7366,7,33,,waist,1604,1
7367,7,33,,legs,1649,1
7368,7,33,,feet,1646,1
7369,7,33,,ring_1,27,1
7370,7,33,,ring_2,147,1
7371,7,33,,trinket_1,334,1
7372,7,33,,trinket_2,165,1
7373,3,33,,main_hand,1733,1
7374,3,33,,head,1597,1
7375,3,33,,neck,48,1
7376,3,33,,shoulder,1599,1
7377,3,33,,back,50,1
7378,3,33,,chest,1738,1
7379,3,33,,wrist,1739,1
7380,3,33,,hands,1603,1
7381,3,33,,waist,1604,1
7382,3,33,,legs,1649,1
7383,3,33,,feet,1646,1
7384,3,33,,ring_1,27,1
7385,3,33,,ring_2,147,1
7386,3,33,,trinket_1,149,1
7387,3,33,,trinket_2,334,1
7388,6,33,65,waist,1778,1
7389,6,33,65,back,368,1
7390,6,33,65,chest,1601,1
7391,6,33,65,feet,1646,1
7392,6,33,65,hands,1603,1
7393,6,33,65,head,1597,1
7394,6,33,65,legs,1649,1
7395,6,33,65,neck,644,1
7396,6,33,65,ring_1,13,1
7397,6,33,65,ring_2,13,1
7398,6,33,65,shoulder,1599,1
7399,6,33,65,trinket_1,149,1
7400,6,33,65,trinket_2,149,1
7401,6,33,65,main_hand,380,1
7402,6,33,65,wrist,1792,1
7403,8,34,,main_hand,1080,1
7404,8,34,,off_hand,320,1
7405,8,34,,head,1597,1
7406,8,34,,neck,48,1
7407,8,34,,shoulder,1871,1
7408,8,34,,back,398,1
7409,8,34,,chest,1601,1
7410,8,34,,wrist,1739,1
7411,8,34,,hands,1603,1
7412,8,34,,waist,1876,1
7413,8,34,,legs,1649,1
7414,8,34,,feet,1606,1
7415,8,34,,ring_1,27,1
7416,8,34,,ring_2,58,1
7417,8,34,,trinket_1,149,1
7418,8,34,,trinket_2,14,1
7419,7,34,,main_hand,1595,1
7420,7,34,,off_hand,320,1
7421,7,34,,head,1597,1
7422,7,34,,neck,48,1
7423,7,34,,shoulder,1871,1
7424,7,34,,back,398,1
7425,7,34,,chest,1601,1
7426,7,34,,wrist,1739,1
7427,7,34,,hands,1603,1
7428,7,34,,waist,1876,1
7429,7,34,,legs,1649,1
7430,7,34,,feet,1606,1
7431,7,34,,ring_1,27,1
7432,7,34,,ring_2,58,1
7433,7,34,,trinket_1,29,1
7434,7,34,,trinket_2,165,1
7435,3,34,,main_hand,1595,1
7436,3,34,,off_hand,320,1
7437,3,34,,head,1597,1
7438,3,34,,neck,48,1
7439,3,34,,shoulder,1871,1
7440,3,34,,back,398,1
7441,3,34,,chest,1601,1
7442,3,34,,wrist,1739,1
7443,3,34,,hands,1603,1
7444,3,34,,waist,1876,1
7445,3,34,,legs,1649,1
7446,3,34,,feet,1606,1
7447,3,34,,ring_1,27,1
7448,3,34,,ring_2,58,1
7449,3,34,,trinket_1,29,1
7450,3,34,,trinket_2,165,1
7451,8,3,,main_hand,472,1
7452,8,3,,head,2004,1
7453,8,3,,neck,2005,1
7454,8,3,,shoulder,2006,1
7455,8,3,,back,1325,1
7456,8,3,,chest,231,1
7457,8,3,,wrist,2009,1
7458,8,3,,hands,2010,1
7459,8,3,,waist,190,1
7460,8,3,,legs,2012,1
7461,8,3,,feet,2013,1
7462,8,3,,ring_1,1333,1
7463,8,3,,ring_2,28,1
7464,8,3,,trinket_1,2016,1
7465,8,3,,trinket_2,2017,1
7466,7,3,,main_hand,472,1
7467,7,3,,head,2019,1
7468,7,3,,neck,2005,1
7469,7,3,,shoulder,2006,1
7470,7,3,,back,1325,1
7471,7,3,,chest,2023,1
7472,7,3,,wrist,2009,1
7473,7,3,,hands,2010,1
7474,7,3,,waist,190,1
7475,7,3,,legs,2012,1
7476,7,3,,feet,2013,1
7477,7,3,,ring_1,1333,1
7478,7,3,,ring_2,28,1
7479,7,3,,trinket_1,29,1
7480,7,3,,trinket_2,485,1
7481,3,3,,main_hand,472,1
7482,3,3,,head,2019,1
7483,3,3,,neck,2005,1
7484,3,3,,shoulder,2006,1
7485,3,3,,back,1325,1
7486,3,3,,chest,2023,1
7487,3,3,,wrist,2009,1
7488,3,3,,hands,2010,1
7489,3,3,,waist,190,1
7490,3,3,,legs,2012,1
7491,3,3,,feet,2013,1
7492,3,3,,ring_1,1333,1
7493,3,3,,ring_2,28,1
7494,3,3,,trinket_1,485,1
7495,3,3,,trinket_2,29,1
7496,8,11,,main_hand,2138,1
7497,8,11,,off_hand,851,1
7498,8,11,,head,2019,1
7499,8,11,,neck,278,1
7500,8,11,,shoulder,5871,1
7501,8,11,,back,5,1
7502,8,11,,chest,2023,1
7503,8,11,,wrist,598,1
7504,8,11,,hands,2010,1
7505,8,11,,waist,287,1
7506,8,11,,legs,2054,1
7507,8,11,,feet,2149,1
7508,8,11,,ring_1,863,1
7509,8,11,,ring_2,863,1
7510,8,11,,trinket_1,14,1
7511,8,11,,trinket_2,149,1
7512,7,11,,main_hand,2138,1
7513,7,11,,off_hand,851,1
7514,7,11,,head,593,1
7515,7,11,,neck,278,1
7516,7,11,,shoulder,5871,1
7517,7,11,,back,5,1
7518,7,11,,chest,2023,1
7519,7,11,,wrist,598,1
7520,7,11,,hands,2010,1
7521,7,11,,waist,287,1
7522,7,11,,legs,2054,1
7523,7,11,,feet,2149,1
7524,7,11,,ring_1,27,1
7525,7,11,,ring_2,863,1
7526,7,11,,trinket_1,1137,1
7527,7,11,,trinket_2,29,1
7528,3,11,,main_hand,2138,1
7529,3,11,,off_hand,851,1
7530,3,11,,head,2019,1
7531,3,11,,neck,278,1
7532,3,11,,shoulder,5871,1
7533,3,11,,back,5,1
7534,3,11,,chest,2023,1
7535,3,11,,wrist,598,1
7536,3,11,,hands,2010,1
7537,3,11,,waist,287,1
7538,3,11,,legs,2054,1
7539,3,11,,feet,2149,1
7540,3,11,,ring_1,27,1
7541,3,11,,ring_2,863,1
7542,3,11,,trinket_1,1137,1
7543,3,11,,trinket_2,29,1
7544,8,21,,head,2019,1
7545,8,21,,neck,48,1
7546,8,21,,shoulder,2006,1
7547,8,21,,back,2279,1
7548,8,21,,chest,2023,1
7549,8,21,,wrist,598,1
7550,8,21,,hands,2282,1
7551,8,21,,waist,190,1
7552,8,21,,legs,2054,1
7553,8,21,,feet,2149,1
7554,8,21,,ring_1,13,1
7555,8,21,,ring_2,27,1
7556,8,21,,main_hand,2288,1
7557,8,21,,trinket_1,59,1
7558,8,21,,trinket_2,59,1
7559,7,21,,head,2019,1
7560,7,21,,neck,48,1
7561,7,21,,shoulder,2006,1
7562,7,21,,back,2279,1
7563,7,21,,chest,2023,1
7564,7,21,,wrist,598,1
7565,7,21,,hands,2282,1
7566,7,21,,waist,190,1
7567,7,21,,legs,2054,1
7568,7,21,,feet,2149,1
7569,7,21,,ring_1,28,1
7570,7,21,,ring_2,27,1
7571,7,21,,main_hand,2288,1
7572,7,21,,trinket_1,29,1
7573,7,21,,trinket_2,485,1
7574,3,21,,head,2019,1
7575,3,21,,neck,48,1
7576,3,21,,shoulder,2006,1
7577,3,21,,back,2279,1
7578,3,21,,chest,2023,1
7579,3,21,,wrist,598,1
7580,3,21,,hands,2282,1
7581,3,21,,waist,190,1
7582,3,21,,legs,2054,1
7583,3,21,,feet,2149,1
7584,3,21,,ring_1,28,1
7585,3,21,,ring_2,27,1
7586,3,21,,main_hand,2288,1
7587,3,21,,trinket_1,29,1
7588,3,21,,trinket_2,59,1
7589,8,10,,main_hand,2411,1
7590,8,10,,off_hand,2412,1
7591,8,10,,head,2413,1
7592,8,10,,neck,48,1
7593,8,10,,shoulder,2415,1
7594,8,10,,back,398,1
7595,8,10,,chest,2417,1
7596,8,10,,wrist,2418,1
7597,8,10,,hands,2419,1
7598,8,10,,waist,2420,1
7599,8,10,,legs,2421,1
7600,8,10,,feet,2422,1
7601,8,10,,ring_1,13,1
7602,8,10,,ring_2,469,1
7603,8,10,,trinket_1,334,1
7604,8,10,,trinket_2,29,1
7605,7,10,,main_hand,2411,1
7606,7,10,,off_hand,2412,1
7607,7,10,,head,2413,1
7608,7,10,,neck,48,1
7609,7,10,,shoulder,2415,1
7610,7,10,,back,398,1
7611,7,10,,chest,2417,1
7612,7,10,,wrist,2418,1
7613,7,10,,hands,2419,1
7614,7,10,,waist,2420,1
7615,7,10,,legs,2421,1
7616,7,10,,feet,2422,1
7617,7,10,,ring_1,27,1
7618,7,10,,ring_2,58,1
7619,7,10,,trinket_1,334,1
7620,7,10,,trinket_2,29,1
7621,3,10,,main_hand,2411,1
7622,3,10,,off_hand,2412,1
7623,3,10,,head,2413,1
7624,3,10,,neck,48,1
7625,3,10,,shoulder,2415,1
7626,3,10,,back,398,1
7627,3,10,,chest,2417,1
7628,3,10,,wrist,2418,1
7629,3,10,,hands,2419,1
7630,3,10,,waist,2420,1
7631,3,10,,legs,2421,1
7632,3,10,,feet,2422,1
7633,3,10,,ring_1,27,1
7634,3,10,,ring_2,58,1
7635,3,10,,trinket_1,334,1
7636,3,10,,trinket_2,29,1
7637,2,10,20,waist,2491,1
7638,2,10,20,back,638,1
7639,2,10,20,chest,2417,1
7640,2,10,20,feet,2494,1
7641,2,10,20,hands,2419,1
7642,2,10,20,head,2413,1
7643,2,10,20,legs,2465,1
7644,2,10,20,neck,278,1
7645,2,10,20,ring_1,13,1
7646,2,10,20,ring_2,13,1
7647,2,10,20,shoulder,2415,1
7648,2,10,20,trinket_1,14,1
7649,2,10,20,trinket_2,14,1
7650,2,10,20,main_hand,2472,1
7651,2,10,20,off_hand,2473,1
7652,2,10,20,wrist,2418,1
7653,8,2,,main_hand,2555,1
7654,8,2,,off_hand,2556,1
7655,8,2,,head,2413,1
7656,8,2,,neck,3,1
7657,8,2,,shoulder,2415,1
7658,8,2,,back,140,1
7659,8,2,,chest,2417,1
7660,8,2,,wrist,2562,1
7661,8,2,,hands,8,1
7662,8,2,,waist,2420,1
7663,8,2,,legs,2465,1
7664,8,2,,feet,11,1
7665,8,2,,ring_1,676,1
7666,8,2,,ring_2,12,1
7667,8,2,,trinket_1,14,1
7668,8,2,,trinket_2,2570,1
7669,7,2,,main_hand,2555,1
7670,7,2,,off_hand,2556,1
7671,7,2,,head,2413,1
7672,7,2,,neck,3,1
7673,7,2,,shoulder,2415,1
7674,7,2,,back,140,1
7675,7,2,,chest,2417,1
7676,7,2,,wrist,2562,1
7677,7,2,,hands,8,1
7678,7,2,,waist,2420,1
7679,7,2,,legs,2465,1
7680,7,2,,feet,11,1
7681,7,2,,ring_1,27,1
7682,7,2,,ring_2,676,1
7683,7,2,,trinket_1,29,1
7684,7,2,,trinket_2,2570,1
7685,6,2,3,waist,2603,1
7686,6,2,3,back,638,1
7687,6,2,3,chest,2417,1
7688,6,2,3,feet,2494,1
7689,6,2,3,hands,2419,1
7690,6,2,3,head,2413,1
7691,6,2,3,legs,2465,1
7692,6,2,3,neck,294,1
7693,6,2,3,ring_1,13,1
7694,6,2,3,ring_2,13,1
7695,6,2,3,shoulder,2415,1
7696,6,2,3,trinket_1,2570,1
7697,6,2,3,trinket_2,2570,1
7698,6,2,3,main_hand,2616,1
7699,6,2,3,off_hand,2473,1
7700,6,2,3,wrist,2418,1
7701,6,2,4,waist,2603,1
7702,6,2,4,back,638,1
7703,6,2,4,chest,2417,1
7704,6,2,4,feet,2494,1
7705,6,2,4,hands,2419,1
7706,6,2,4,head,2413,1
7707,6,2,4,legs,2465,1
7708,6,2,4,neck,294,1
7709,6,2,4,ring_1,13,1
7710,6,2,4,ring_2,13,1
7711,6,2,4,shoulder,2415,1
7712,6,2,4,trinket_1,2570,1
7713,6,2,4,trinket_2,2570,1
7714,6,2,4,main_hand,2616,1
7715,6,2,4,off_hand,2473,1
7716,6,2,4,wrist,2418,1
7717,2,2,3,waist,9,1
7718,2,2,3,back,638,1
7719,2,2,3,chest,2417,1
7720,2,2,3,feet,2494,1
7721,2,2,3,hands,2419,1
7722,2,2,3,head,2413,1
7723,2,2,3,legs,2465,1
7724,2,2,3,neck,278,1
7725,2,2,3,ring_1,12,1
7726,2,2,3,ring_2,12,1
7727,2,2,3,shoulder,2415,1
7728,2,2,3,trinket_1,14,1
7729,2,2,3,trinket_2,14,1
7730,2,2,3,main_hand,2616,1
7731,2,2,3,off_hand,2473,1
7732,2,2,3,wrist,2418,1
7733,2,2,4,waist,9,1
7734,2,2,4,back,638,1
7735,2,2,4,chest,2417,1
7736,2,2,4,feet,2494,1
7737,2,2,4,hands,2419,1
7738,2,2,4,head,2413,1
7739,2,2,4,legs,2465,1
7740,2,2,4,neck,278,1
7741,2,2,4,ring_1,12,1
7742,2,2,4,ring_2,12,1
7743,2,2,4,shoulder,2415,1
7744,2,2,4,trinket_1,14,1
7745,2,2,4,trinket_2,14,1
7746,2,2,4,main_hand,2616,1
7747,2,2,4,off_hand,2473,1
7748,2,2,4,wrist,2418,1
7749,1,2,3,waist,2603,1
7750,1,2,3,back,638,1
7751,1,2,3,chest,2417,1
7752,1,2,3,feet,2494,1
7753,1,2,3,hands,2419,1
7754,1,2,3,head,2413,1
7755,1,2,3,legs,2465,1
7756,1,2,3,neck,294,1
7757,1,2,3,ring_1,13,1
7758,1,2,3,ring_2,13,1
7759,1,2,3,shoulder,2415,1
7760,1,2,3,trinket_1,2570,1
7761,1,2,3,trinket_2,2570,1
7762,1,2,3,main_hand,2616,1
7763,1,2,3,off_hand,2473,1
7764,1,2,3,wrist,2418,1
7765,1,2,4,waist,2603,1
7766,1,2,4,back,638,1
7767,1,2,4,chest,2417,1
7768,1,2,4,feet,2494,1
7769,1,2,4,hands,2419,1
7770,1,2,4,head,2413,1
7771,1,2,4,legs,2465,1
7772,1,2,4,neck,294,1
7773,1,2,4,ring_1,13,1
7774,1,2,4,ring_2,13,1
7775,1,2,4,shoulder,2415,1
7776,1,2,4,trinket_1,2570,1
7777,1,2,4,trinket_2,2570,1
7778,1,2,4,main_hand,2616,1
7779,1,2,4,off_hand,2473,1
7780,1,2,4,wrist,2418,1
7781,3,2,,main_hand,2555,1
7782,3,2,,off_hand,2556,1
7783,3,2,,head,2413,1
7784,3,2,,neck,3,1
7785,3,2,,shoulder,2415,1
7786,3,2,,back,140,1
7787,3,2,,chest,2417,1
7788,3,2,,wrist,2562,1
7789,3,2,,hands,8,1
7790,3,2,,waist,2420,1
7791,3,2,,legs,2465,1
7792,3,2,,feet,11,1
7793,3,2,,ring_1,27,1
7794,3,2,,ring_2,676,1
7795,3,2,,trinket_1,29,1
7796,3,2,,trinket_2,2570,1
7797,8,20,,main_hand,61,1
7798,8,20,,head,2413,1
7799,8,20,,neck,48,1
7800,8,20,,shoulder,2415,1
7801,8,20,,back,50,1
7802,8,20,,chest,2417,1
7803,8,20,,wrist,7,1
7804,8,20,,hands,8,1
7805,8,20,,waist,54,1
7806,8,20,,legs,2465,1
7807,8,20,,feet,11,1
7808,8,20,,ring_1,13,1
7809,8,20,,ring_2,12,1
7810,8,20,,trinket_1,59,1
7811,8,20,,trinket_2,59,1
7812,7,20,,main_hand,61,1
7813,7,20,,head,2413,1
7814,7,20,,neck,48,1
7815,7,20,,shoulder,2415,1
7816,7,20,,back,50,1
7817,7,20,,chest,2417,1
7818,7,20,,wrist,7,1
7819,7,20,,hands,8,1
7820,7,20,,waist,54,1
7821,7,20,,legs,2465,1
7822,7,20,,feet,11,1
7823,7,20,,ring_1,27,1
7824,7,20,,ring_2,27,1
7825,7,20,,trinket_1,485,1
7826,7,20,,trinket_2,59,1
7827,3,20,,main_hand,61,1
7828,3,20,,head,2413,1
7829,3,20,,neck,48,1
7830,3,20,,shoulder,2415,1
7831,3,20,,back,50,1
7832,3,20,,chest,2417,1
7833,3,20,,wrist,7,1
7834,3,20,,hands,8,1
7835,3,20,,waist,54,1
7836,3,20,,legs,2465,1
7837,3,20,,feet,11,1
7838,3,20,,ring_1,58,1
7839,3,20,,ring_2,27,1
7840,3,20,,trinket_1,1349,1
7841,3,20,,trinket_2,59,1
7842,6,20,39,waist,2744,1
7843,6,20,39,back,398,1
7844,6,20,39,chest,2417,1
7845,6,20,39,feet,2747,1
7846,6,20,39,hands,2419,1
7847,6,20,39,head,2413,1
7848,6,20,39,legs,2465,1
7849,6,20,39,neck,294,1
7850,6,20,39,ring_1,13,1
7851,6,20,39,ring_2,57,1
7852,6,20,39,shoulder,2415,1
7853,6,20,39,trinket_1,59,1
7854,6,20,39,trinket_2,59,1
7855,6,20,39,main_hand,2757,1
7856,6,20,39,wrist,2418,1
7857,6,20,40,waist,2744,1
7858,6,20,40,back,398,1
7859,6,20,40,chest,2417,1
7860,6,20,40,feet,2747,1
7861,6,20,40,hands,2419,1
7862,6,20,40,head,2413,1
7863,6,20,40,legs,2465,1
7864,6,20,40,neck,294,1
7865,6,20,40,ring_1,13,1
7866,6,20,40,ring_2,57,1
7867,6,20,40,shoulder,2415,1
7868,6,20,40,trinket_1,59,1
7869,6,20,40,trinket_2,59,1
7870,6,20,40,main_hand,2757,1
7871,6,20,40,wrist,2418,1
7872,2,20,39,waist,2744,1
7873,2,20,39,back,398,1
7874,2,20,39,chest,2417,1
7875,2,20,39,feet,2777,1
7876,2,20,39,hands,2419,1
7877,2,20,39,head,2413,1
7878,2,20,39,legs,2465,1
7879,2,20,39,neck,278,1
7880,2,20,39,ring_1,57,1
7881,2,20,39,ring_2,13,1
7882,2,20,39,shoulder,2415,1
7883,2,20,39,trinket_1,59,1
7884,2,20,39,trinket_2,59,1
7885,2,20,39,main_hand,2757,1
7886,2,20,39,wrist,7,1
7887,2,20,40,waist,2744,1
7888,2,20,40,back,398,1
7889,2,20,40,chest,2417,1
7890,2,20,40,feet,2777,1
7891,2,20,40,hands,2419,1
7892,2,20,40,head,2413,1
7893,2,20,40,legs,2465,1
7894,2,20,40,neck,278,1
7895,2,20,40,ring_1,57,1
7896,2,20,40,ring_2,13,1
7897,2,20,40,shoulder,2415,1
7898,2,20,40,trinket_1,59,1
7899,2,20,40,trinket_2,59,1
7900,2,20,40,main_hand,2757,1
7901,2,20,40,wrist,7,1
7902,1,20,40,waist,2744,1
7903,1,20,40,back,398,1
7904,1,20,40,chest,2417,1
7905,1,20,40,feet,11,1
7906,1,20,40,hands,2419,1
7907,1,20,40,head,2413,1
7908,1,20,40,legs,2465,1
7909,1,20,40,neck,294,1
7910,1,20,40,ring_1,13,1
7911,1,20,40,ring_2,57,1
7912,1,20,40,shoulder,2415,1
7913,1,20,40,trinket_1,59,1
7914,1,20,40,trinket_2,59,1
7915,1,20,40,main_hand,2757,1
7916,1,20,40,wrist,2418,1
7917,1,20,39,waist,2744,1
7918,1,20,39,back,398,1
7919,1,20,39,chest,2417,1
7920,1,20,39,feet,11,1
7921,1,20,39,hands,2419,1
7922,1,20,39,head,2413,1
7923,1,20,39,legs,2465,1
7924,1,20,39,neck,294,1
7925,1,20,39,ring_1,13,1
7926,1,20,39,ring_2,57,1
7927,1,20,39,shoulder,2415,1
7928,1,20,39,trinket_1,59,1
7929,1,20,39,trinket_2,59,1
7930,1,20,39,main_hand,2757,1
7931,1,20,39,wrist,2418,1
7932,8,8,,ring_1,12,1
7933,8,8,,head,2805,1
7934,8,8,,neck,3,1
7935,8,8,,shoulder,2807,1
7936,8,8,,back,140,1
7937,8,8,,chest,1738,1
7938,8,8,,wrist,1792,1
7939,8,8,,hands,2811,1
7940,8,8,,waist,2812,1
7941,8,8,,legs,2813,1
7942,8,8,,feet,1646,1
7943,8,8,,ring_2,13,1
7944,8,8,,trinket_1,1137,1
7945,8,8,,trinket_2,165,1
7946,8,8,,main_hand,2818,1
7947,8,8,,off_hand,320,1
7948,7,8,,ring_1,27,1
7949,7,8,,head,2805,1
7950,7,8,,neck,3,1
7951,7,8,,shoulder,2807,1
7952,7,8,,back,140,1
7953,7,8,,chest,1738,1
7954,7,8,,wrist,1792,1
7955,7,8,,hands,2811,1
7956,7,8,,waist,2812,1
7957,7,8,,legs,2813,1
7958,7,8,,feet,1646,1
7959,7,8,,ring_2,13,1
7960,7,8,,trinket_1,165,1
7961,7,8,,trinket_2,1137,1
7962,7,8,,main_hand,335,1
7963,7,8,,off_hand,320,1
7964,3,8,,ring_1,27,1
7965,3,8,,head,2805,1
7966,3,8,,neck,3,1
7967,3,8,,shoulder,2807,1
7968,3,8,,back,140,1
7969,3,8,,chest,1738,1
7970,3,8,,wrist,1792,1
7971,3,8,,hands,2811,1
7972,3,8,,waist,2812,1
7973,3,8,,legs,2813,1
7974,3,8,,feet,1646,1
7975,3,8,,ring_2,13,1
7976,3,8,,trinket_1,1137,1
7977,3,8,,trinket_2,165,1
7978,3,8,,main_hand,335,1
7979,3,8,,off_hand,320,1
7980,8,9,,head,2805,1
7981,8,9,,neck,48,1
7982,8,9,,shoulder,2807,1
7983,8,9,,back,1325,1
7984,8,9,,chest,1738,1
7985,8,9,,wrist,2857,1
7986,8,9,,hands,2811,1
7987,8,9,,waist,2812,1
7988,8,9,,legs,2813,1
7989,8,9,,feet,1606,1
7990,8,9,,ring_1,12,1
7991,8,9,,ring_2,57,1
7992,8,9,,trinket_1,334,1
7993,8,9,,trinket_2,1137,1
7994,8,9,,main_hand,2866,1
7995,8,9,,off_hand,320,1
7996,7,9,,head,2805,1
7997,7,9,,neck,48,1
7998,7,9,,shoulder,2807,1
7999,7,9,,back,1325,1
8000,7,9,,chest,1738,1
8001,7,9,,wrist,2857,1
8002,7,9,,hands,2811,1
8003,7,9,,waist,2812,1
8004,7,9,,legs,2813,1
8005,7,9,,feet,1606,1
8006,7,9,,ring_1,1333,1
8007,7,9,,ring_2,58,1
8008,7,9,,trinket_1,165,1
8009,7,9,,trinket_2,334,1
8010,7,9,,main_hand,2882,1
8011,7,9,,off_hand,320,1
8012,3,9,,head,2805,1
8013,3,9,,neck,48,1
8014,3,9,,shoulder,2807,1
8015,3,9,,back,1325,1
8016,3,9,,chest,1738,1
8017,3,9,,wrist,2857,1
8018,3,9,,hands,2811,1
8019,3,9,,waist,2812,1
8020,3,9,,legs,2813,1
8021,3,9,,feet,1606,1
8022,3,9,,ring_1,1333,1
8023,3,9,,ring_2,58,1
8024,3,9,,trinket_1,334,1
8025,3,9,,trinket_2,1137,1
8026,3,9,,main_hand,2882,1
8027,3,9,,off_hand,320,1
8028,8,31,,ring_1,13,1
8029,8,31,,head,2805,1
8030,8,31,,neck,48,1
8031,8,31,,shoulder,2807,1
8032,8,31,,back,140,1
8033,8,31,,chest,2902,1
8034,8,31,,wrist,1657,1
8035,8,31,,hands,2811,1
8036,8,31,,waist,1604,1
8037,8,31,,legs,2813,1
8038,8,31,,feet,1606,1
8039,8,31,,ring_2,147,1
8040,8,31,,trinket_1,14,1
8041,8,31,,trinket_2,149,1
8042,8,31,,main_hand,319,1
8043,8,31,,off_hand,742,1
