id,item_id,blizzard_item_id,item_name,instance_type,encounter_name,instance_name,blizzard_instance_id,blizzard_encounter_id,is_suspected_junk
4386,9922,72814,Axe of the Tauren Chieftains,dungeon,Echo of Baine,End Time,184,340,f
4387,9923,72798,Cord of Lost Hope,dungeon,Echo of Baine,End Time,184,340,f
4388,9924,72815,Bloodhoof Legguards,dungeon,Echo of Baine,End Time,184,340,f
4389,9925,72799,Dead End Boots,dungeon,Echo of Baine,End Time,184,340,f
4390,9926,72800,Gauntlets of Temporal Interference,dungeon,Echo of Baine,End Time,184,340,f
4391,9927,133401,Axe of the Tauren Chieftains,dungeon,Echo of Baine,End Time,184,340,f
4392,9928,133386,Dead End Boots,dungeon,Echo of Baine,End Time,184,340,f
4393,9929,133424,Bindings of the End Times,dungeon,Echo of Baine,End Time,184,340,f
4394,9930,133422,Breastplate of Despair,dungeon,Echo of Baine,End Time,184,340,f
4395,9931,133428,Time-Desiccated Girdle,dungeon,Echo of Baine,End Time,184,340,f
4396,9932,133387,Gauntlets of Temporal Interference,dungeon,Echo of Baine,End Time,184,340,f
4397,9933,133385,Cord of Lost Hope,dungeon,Echo of Baine,End Time,184,340,f
4398,9934,133389,Time Traveler's Leggings,dungeon,Echo of Baine,End Time,184,340,f
4399,9935,133414,Archivist's Gloves,dungeon,Echo of Baine,End Time,184,340,f
4400,9936,133388,Breastplate of Sorrow,dungeon,Echo of Baine,End Time,184,340,f
4401,9937,133415,Crescent Wand,dungeon,Echo of Baine,End Time,184,340,f
4402,9938,133416,Time Strand Gauntlets,dungeon,Echo of Baine,End Time,184,340,f
4403,9939,133402,Bloodhoof Legguards,dungeon,Echo of Baine,End Time,184,340,f
4404,9940,133418,Boots of the Forked Road,dungeon,Echo of Baine,End Time,184,340,f
4405,9941,133394,Waistguard of Lost Time,dungeon,Echo of Baine,End Time,184,340,f
4406,9942,133393,Echoing Headguard,dungeon,Echo of Baine,End Time,184,340,f
4407,9943,133391,Dragonshrine Scepter,dungeon,Echo of Baine,End Time,184,340,f
4408,9944,133390,Girdle of Lost Heroes,dungeon,Echo of Baine,End Time,184,340,f
4409,9945,133392,Gloves of the Hollow,dungeon,Echo of Baine,End Time,184,340,f
4410,9946,157606,Time-Desiccated Girdle,dungeon,Echo of Baine,End Time,184,340,f
4411,9926,72800,Gauntlets of Temporal Interference,dungeon,Echo of Jaina,End Time,184,285,f
4412,9915,72801,Breastplate of Sorrow,dungeon,Echo of Jaina,End Time,184,285,f
4413,9916,72802,Time Traveler's Leggings,dungeon,Echo of Jaina,End Time,184,285,f
4414,9917,72803,Girdle of Lost Heroes,dungeon,Echo of Jaina,End Time,184,285,f
4415,9918,72804,Dragonshrine Scepter,dungeon,Echo of Jaina,End Time,184,285,f
4416,9919,72805,Gloves of the Hollow,dungeon,Echo of Jaina,End Time,184,285,f
4417,9920,72806,Echoing Headguard,dungeon,Echo of Jaina,End Time,184,285,f
4418,9921,72807,Waistguard of Lost Time,dungeon,Echo of Jaina,End Time,184,285,f
4419,9955,72808,Jaina's Staff,dungeon,Echo of Jaina,End Time,184,285,f
4420,9956,72809,Ward of Incantations,dungeon,Echo of Jaina,End Time,184,285,f
4421,9923,72798,Cord of Lost Hope,dungeon,Echo of Jaina,End Time,184,285,f
4422,9925,72799,Dead End Boots,dungeon,Echo of Jaina,End Time,184,285,f
4423,9945,133392,Gloves of the Hollow,dungeon,Echo of Jaina,End Time,184,285,f
4424,9928,133386,Dead End Boots,dungeon,Echo of Jaina,End Time,184,285,f
4425,9961,133395,Jaina's Staff,dungeon,Echo of Jaina,End Time,184,285,f
4426,9929,133424,Bindings of the End Times,dungeon,Echo of Jaina,End Time,184,285,f
4427,9930,133422,Breastplate of Despair,dungeon,Echo of Jaina,End Time,184,285,f
4428,9931,133428,Time-Desiccated Girdle,dungeon,Echo of Jaina,End Time,184,285,f
4429,9932,133387,Gauntlets of Temporal Interference,dungeon,Echo of Jaina,End Time,184,285,f
4430,9941,133394,Waistguard of Lost Time,dungeon,Echo of Jaina,End Time,184,285,f
4431,9933,133385,Cord of Lost Hope,dungeon,Echo of Jaina,End Time,184,285,f
4432,9934,133389,Time Traveler's Leggings,dungeon,Echo of Jaina,End Time,184,285,f
4433,9969,133396,Ward of Incantations,dungeon,Echo of Jaina,End Time,184,285,f
4434,9935,133414,Archivist's Gloves,dungeon,Echo of Jaina,End Time,184,285,f
4435,9936,133388,Breastplate of Sorrow,dungeon,Echo of Jaina,End Time,184,285,f
4436,9937,133415,Crescent Wand,dungeon,Echo of Jaina,End Time,184,285,f
4437,9938,133416,Time Strand Gauntlets,dungeon,Echo of Jaina,End Time,184,285,f
4438,9942,133393,Echoing Headguard,dungeon,Echo of Jaina,End Time,184,285,f
4439,9943,133391,Dragonshrine Scepter,dungeon,Echo of Jaina,End Time,184,285,f
4440,9944,133390,Girdle of Lost Heroes,dungeon,Echo of Jaina,End Time,184,285,f
4441,9940,133418,Boots of the Forked Road,dungeon,Echo of Jaina,End Time,184,285,f
4442,9946,157606,Time-Desiccated Girdle,dungeon,Echo of Jaina,End Time,184,285,f
4443,9926,72800,Gauntlets of Temporal Interference,dungeon,Echo of Sylvanas,End Time,184,323,f
4444,9915,72801,Breastplate of Sorrow,dungeon,Echo of Sylvanas,End Time,184,323,f
4445,9916,72802,Time Traveler's Leggings,dungeon,Echo of Sylvanas,End Time,184,323,f
4446,9917,72803,Girdle of Lost Heroes,dungeon,Echo of Sylvanas,End Time,184,323,f
4447,9918,72804,Dragonshrine Scepter,dungeon,Echo of Sylvanas,End Time,184,323,f
4448,9919,72805,Gloves of the Hollow,dungeon,Echo of Sylvanas,End Time,184,323,f
4449,9920,72806,Echoing Headguard,dungeon,Echo of Sylvanas,End Time,184,323,f
4450,9921,72807,Waistguard of Lost Time,dungeon,Echo of Sylvanas,End Time,184,323,f
4451,9987,72810,Windrunner's Bow,dungeon,Echo of Sylvanas,End Time,184,323,f
4452,9988,72811,Cloak of the Banshee Queen,dungeon,Echo of Sylvanas,End Time,184,323,f
4453,9923,72798,Cord of Lost Hope,dungeon,Echo of Sylvanas,End Time,184,323,f
4454,9925,72799,Dead End Boots,dungeon,Echo of Sylvanas,End Time,184,323,f
4455,9945,133392,Gloves of the Hollow,dungeon,Echo of Sylvanas,End Time,184,323,f
4456,9992,133398,Cloak of the Banshee Queen,dungeon,Echo of Sylvanas,End Time,184,323,f
4457,9928,133386,Dead End Boots,dungeon,Echo of Sylvanas,End Time,184,323,f
4458,9929,133424,Bindings of the End Times,dungeon,Echo of Sylvanas,End Time,184,323,f
4459,9930,133422,Breastplate of Despair,dungeon,Echo of Sylvanas,End Time,184,323,f
4460,9931,133428,Time-Desiccated Girdle,dungeon,Echo of Sylvanas,End Time,184,323,f
4461,9932,133387,Gauntlets of Temporal Interference,dungeon,Echo of Sylvanas,End Time,184,323,f
4462,9941,133394,Waistguard of Lost Time,dungeon,Echo of Sylvanas,End Time,184,323,f
4463,9933,133385,Cord of Lost Hope,dungeon,Echo of Sylvanas,End Time,184,323,f
4464,9934,133389,Time Traveler's Leggings,dungeon,Echo of Sylvanas,End Time,184,323,f
4465,10001,133397,Windrunner's Bow,dungeon,Echo of Sylvanas,End Time,184,323,f
4466,9935,133414,Archivist's Gloves,dungeon,Echo of Sylvanas,End Time,184,323,f
4467,9936,133388,Breastplate of Sorrow,dungeon,Echo of Sylvanas,End Time,184,323,f
4468,9937,133415,Crescent Wand,dungeon,Echo of Sylvanas,End Time,184,323,f
4469,9938,133416,Time Strand Gauntlets,dungeon,Echo of Sylvanas,End Time,184,323,f
4470,9942,133393,Echoing Headguard,dungeon,Echo of Sylvanas,End Time,184,323,f
4471,9943,133391,Dragonshrine Scepter,dungeon,Echo of Sylvanas,End Time,184,323,f
4472,9944,133390,Girdle of Lost Heroes,dungeon,Echo of Sylvanas,End Time,184,323,f
4473,9940,133418,Boots of the Forked Road,dungeon,Echo of Sylvanas,End Time,184,323,f
4474,9946,157606,Time-Desiccated Girdle,dungeon,Echo of Sylvanas,End Time,184,323,f
4475,9926,72800,Gauntlets of Temporal Interference,dungeon,Echo of Tyrande,End Time,184,283,f
4476,9915,72801,Breastplate of Sorrow,dungeon,Echo of Tyrande,End Time,184,283,f
4477,9916,72802,Time Traveler's Leggings,dungeon,Echo of Tyrande,End Time,184,283,f
4478,9917,72803,Girdle of Lost Heroes,dungeon,Echo of Tyrande,End Time,184,283,f
4479,9918,72804,Dragonshrine Scepter,dungeon,Echo of Tyrande,End Time,184,283,f
4480,9919,72805,Gloves of the Hollow,dungeon,Echo of Tyrande,End Time,184,283,f
4481,9920,72806,Echoing Headguard,dungeon,Echo of Tyrande,End Time,184,283,f
4482,9921,72807,Waistguard of Lost Time,dungeon,Echo of Tyrande,End Time,184,283,f
4483,10019,72812,Crescent Moon,dungeon,Echo of Tyrande,End Time,184,283,f
4484,10020,72813,Whisperwind Robes,dungeon,Echo of Tyrande,End Time,184,283,f
4485,9923,72798,Cord of Lost Hope,dungeon,Echo of Tyrande,End Time,184,283,f
4486,9925,72799,Dead End Boots,dungeon,Echo of Tyrande,End Time,184,283,f
4487,9941,133394,Waistguard of Lost Time,dungeon,Echo of Tyrande,End Time,184,283,f
4488,9942,133393,Echoing Headguard,dungeon,Echo of Tyrande,End Time,184,283,f
4489,9943,133391,Dragonshrine Scepter,dungeon,Echo of Tyrande,End Time,184,283,f
4490,9944,133390,Girdle of Lost Heroes,dungeon,Echo of Tyrande,End Time,184,283,f
4491,9945,133392,Gloves of the Hollow,dungeon,Echo of Tyrande,End Time,184,283,f
4492,9928,133386,Dead End Boots,dungeon,Echo of Tyrande,End Time,184,283,f
4493,10029,133400,Whisperwind Robes,dungeon,Echo of Tyrande,End Time,184,283,f
4494,9929,133424,Bindings of the End Times,dungeon,Echo of Tyrande,End Time,184,283,f
4495,9930,133422,Breastplate of Despair,dungeon,Echo of Tyrande,End Time,184,283,f
4496,9931,133428,Time-Desiccated Girdle,dungeon,Echo of Tyrande,End Time,184,283,f
4497,9932,133387,Gauntlets of Temporal Interference,dungeon,Echo of Tyrande,End Time,184,283,f
4498,9933,133385,Cord of Lost Hope,dungeon,Echo of Tyrande,End Time,184,283,f
4499,9934,133389,Time Traveler's Leggings,dungeon,Echo of Tyrande,End Time,184,283,f
4500,9935,133414,Archivist's Gloves,dungeon,Echo of Tyrande,End Time,184,283,f
4501,9936,133388,Breastplate of Sorrow,dungeon,Echo of Tyrande,End Time,184,283,f
4502,9937,133415,Crescent Wand,dungeon,Echo of Tyrande,End Time,184,283,f
4503,9938,133416,Time Strand Gauntlets,dungeon,Echo of Tyrande,End Time,184,283,f
4504,10040,133399,Crescent Moon,dungeon,Echo of Tyrande,End Time,184,283,f
4505,9940,133418,Boots of the Forked Road,dungeon,Echo of Tyrande,End Time,184,283,f
4506,9946,157606,Time-Desiccated Girdle,dungeon,Echo of Tyrande,End Time,184,283,f
4507,10043,72820,Crown of Epochs,dungeon,Murozond,End Time,184,289,f
4508,10044,72821,Temporal Pauldrons,dungeon,Murozond,End Time,184,289,f
4509,10045,72822,Jagged Edge of Time,dungeon,Murozond,End Time,184,289,f
4510,10046,72823,Timeway Headgear,dungeon,Murozond,End Time,184,289,f
4511,10047,72824,Time Twisted Tunic,dungeon,Murozond,End Time,184,289,f
4512,10048,72825,Mantle of Time,dungeon,Murozond,End Time,184,289,f
4513,10049,72826,Robes of Fate,dungeon,Murozond,End Time,184,289,f
4514,10050,72816,Distortion Greaves,dungeon,Murozond,End Time,184,289,f
4515,10051,72897,Arrow of Time,dungeon,Murozond,End Time,184,289,f
4516,10052,72817,Time Altered Legguards,dungeon,Murozond,End Time,184,289,f
4517,10053,72818,Breastplate of Tarnished Bronze,dungeon,Murozond,End Time,184,289,f
4518,10054,72819,Chrono Boots,dungeon,Murozond,End Time,184,289,f
4519,10055,133412,Mantle of Time,dungeon,Murozond,End Time,184,289,f
4520,10056,133406,Chrono Boots,dungeon,Murozond,End Time,184,289,f
4521,10057,133420,Arrow of Time,dungeon,Murozond,End Time,184,289,f
4522,10058,133411,Time Twisted Tunic,dungeon,Murozond,End Time,184,289,f
4523,10059,133403,Distortion Greaves,dungeon,Murozond,End Time,184,289,f
4524,10060,133404,Time Altered Legguards,dungeon,Murozond,End Time,184,289,f
4525,10061,133419,Time Twister's Gauntlets,dungeon,Murozond,End Time,184,289,f
4526,10062,133407,Crown of Epochs,dungeon,Murozond,End Time,184,289,f
4527,10063,133410,Timeway Headgear,dungeon,Murozond,End Time,184,289,f
4528,10064,133405,Breastplate of Tarnished Bronze,dungeon,Murozond,End Time,184,289,f
4529,10065,133421,Cowl of Destiny,dungeon,Murozond,End Time,184,289,f
4530,10066,133413,Robes of Fate,dungeon,Murozond,End Time,184,289,f
4531,10067,133417,Bronze Blaster,dungeon,Murozond,End Time,184,289,f
4532,10068,133408,Temporal Pauldrons,dungeon,Murozond,End Time,184,289,f
4533,10069,133409,Jagged Edge of Time,dungeon,Murozond,End Time,184,289,f
4534,10070,133286,Umbriss Band,dungeon,General Umbriss,Grim Batol,71,2617,f
4535,10071,56444,Umbriss Band,dungeon,General Umbriss,Grim Batol,71,2617,f
4536,10072,133283,Modgud's Blade,dungeon,General Umbriss,Grim Batol,71,2617,f
4537,10073,56443,Wildhammer Riding Helm,dungeon,General Umbriss,Grim Batol,71,2617,f
4538,10074,56440,Skardyn's Grace,dungeon,General Umbriss,Grim Batol,71,2617,f
4539,10075,133282,Skardyn's Grace,dungeon,General Umbriss,Grim Batol,71,2617,f
4540,10076,157596,Glimmerthread Pantaloons,dungeon,General Umbriss,Grim Batol,71,2617,f
4541,10077,133285,Wildhammer Riding Helm,dungeon,General Umbriss,Grim Batol,71,2617,f
4542,10078,56442,Cursed Skardyn Vest,dungeon,General Umbriss,Grim Batol,71,2617,f
4543,10079,157612,Dragonkin Ward,dungeon,General Umbriss,Grim Batol,71,2617,f
4544,10080,56441,Modgud's Blade,dungeon,General Umbriss,Grim Batol,71,2617,f
4545,10081,133284,Cursed Skardyn Vest,dungeon,General Umbriss,Grim Batol,71,2617,f
4551,10087,133354,Glimmerthread Pantaloons,dungeon,General Umbriss,Grim Batol,71,2617,f
4553,10089,133363,Troggstitched Drape,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4554,10090,56449,Throngus's Finger,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4555,10091,56445,Ring of Dun Algaz,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4556,10092,157597,Troggstitched Drape,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4557,10093,56447,Belt of the Forgemaster,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4558,10094,56448,Dark Iron Chain Boots,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4559,10095,56446,Wand of Untainted Power,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4560,10096,133287,Ring of Dun Algaz,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4564,10100,133289,Belt of the Forgemaster,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4565,10101,133288,Wand of Untainted Power,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4567,10103,133290,Dark Iron Chain Boots,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4568,10104,133291,Throngus's Finger,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4571,10107,157613,Geomancy Slicer,dungeon,Forgemaster Throngus,Grim Batol,71,2627,f
4572,10108,56453,Crimsonborne Bracers,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4573,10109,133293,Red Scale Boots,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4574,10110,133295,Crimsonborne Bracers,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4575,10111,56450,Azureborne Cloak,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4576,10112,157614,Flame Invoker's Treads,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4577,10113,133292,Azureborne Cloak,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4578,10114,56452,Earthshape Pauldrons,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4579,10115,133296,Windwalker Blade,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4580,10116,56454,Windwalker Blade,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4581,10117,133294,Earthshape Pauldrons,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4582,10118,56451,Red Scale Boots,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4583,10119,133374,Courier's Dragonriding Spaulders,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4588,10124,157598,Courier's Dragonriding Spaulders,dungeon,Drahga Shadowburner,Grim Batol,71,2618,f
4591,10127,56463,Corrupted Egg Shell,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4592,10128,56460,Crown of Enfeebled Bodies,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4593,10129,56455,Vest of Misshapen Hides,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4594,10130,56459,Mace of Transformed Bone,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4595,10131,157615,Flamescale Chain Leggings,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4596,10132,133298,Wild Hammer,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4597,10133,56464,Bracers of Umbral Mending,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4598,10134,133301,Mace of Transformed Bone,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4599,10135,133305,Corrupted Egg Shell,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4600,10136,133299,Circle of Bone,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4601,10137,56458,Mark of Khardros,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4602,10138,133303,Staff of Siphoned Essences,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4603,10139,56462,Gale of Shadows,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4604,10140,56457,Circle of Bone,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4605,10141,133302,Crown of Enfeebled Bodies,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4606,10142,133297,Vest of Misshapen Hides,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4607,10143,56456,Wild Hammer,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4608,10144,133300,Mark of Khardros,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4609,10145,133306,Bracers of Umbral Mending,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4610,10146,56461,Staff of Siphoned Essences,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4617,10153,133304,Gale of Shadows,dungeon,"Erudax, the Duke of Below",Grim Batol,71,2619,f
4622,10158,56409,Poison Fang Bracers,dungeon,Temple Guardian Anhuur,Halls of Origination,70,124,f
4623,10159,56410,Belt of Petrified Tears,dungeon,Temple Guardian Anhuur,Halls of Origination,70,124,f
4624,10160,56411,Darkhowl Amulet,dungeon,Temple Guardian Anhuur,Halls of Origination,70,124,f
4625,10161,56407,Anhuur's Hymnal,dungeon,Temple Guardian Anhuur,Halls of Origination,70,124,f
4626,10162,56408,Awakening Footfalls,dungeon,Temple Guardian Anhuur,Halls of Origination,70,124,f
4627,10163,56424,Soul Releaser,dungeon,Earthrager Ptah,Halls of Origination,70,125,f
4628,10164,56423,Underworld Cord,dungeon,Earthrager Ptah,Halls of Origination,70,125,f
4629,10165,56425,Breastplate of the Risen Land,dungeon,Earthrager Ptah,Halls of Origination,70,125,f
4630,10166,56422,Mouth of the Earth,dungeon,Earthrager Ptah,Halls of Origination,70,125,f
4631,10167,56426,Bulwark of the Primordial Mound,dungeon,Earthrager Ptah,Halls of Origination,70,125,f
4632,10168,57866,Mantle of Soft Shadows,dungeon,Anraphet,Halls of Origination,70,126,f
4633,10169,57868,Anraphet's Regalia,dungeon,Anraphet,Halls of Origination,70,126,f
4634,10170,157611,Crown of Patient Vigil,dungeon,Anraphet,Halls of Origination,70,126,f
4635,10171,57867,Boots of Crumbling Ruin,dungeon,Anraphet,Halls of Origination,70,126,f
4636,10172,57869,Omega Breastplate,dungeon,Anraphet,Halls of Origination,70,126,f
4637,10173,57870,Alpha Bracers,dungeon,Anraphet,Halls of Origination,70,126,f
4638,10174,157609,Scepter of Stargazing,dungeon,"Isiset, Construct of Magic",Halls of Origination,70,127,f
4639,10175,56414,Blood of Isiset,dungeon,"Isiset, Construct of Magic",Halls of Origination,70,127,f
4640,10176,56413,Legwraps of Astral Rain,dungeon,"Isiset, Construct of Magic",Halls of Origination,70,127,f
4641,10177,56412,Ring of Blinding Stars,dungeon,"Isiset, Construct of Magic",Halls of Origination,70,127,f
4642,10178,56416,Armguards of Unearthly Light,dungeon,"Isiset, Construct of Magic",Halls of Origination,70,127,f
4643,10179,56415,Nova Band,dungeon,"Isiset, Construct of Magic",Halls of Origination,70,127,f
4644,10180,56417,Robes of Rampant Growth,dungeon,"Ammunae, Construct of Life",Halls of Origination,70,128,f
4645,10181,56419,Bloodpetal Mantle,dungeon,"Ammunae, Construct of Life",Halls of Origination,70,128,f
4646,10182,56418,Band of Life Energy,dungeon,"Ammunae, Construct of Life",Halls of Origination,70,128,f
4647,10183,56421,Seedling Pod,dungeon,"Ammunae, Construct of Life",Halls of Origination,70,128,f
4648,10184,57871,Helm of the Typhonic Beast,dungeon,"Setesh, Construct of Destruction",Halls of Origination,70,129,f
4649,10185,57874,Hieroglyphic Vest,dungeon,"Setesh, Construct of Destruction",Halls of Origination,70,129,f
4650,10186,57873,Helm of Setesh,dungeon,"Setesh, Construct of Destruction",Halls of Origination,70,129,f
4651,10187,57872,Scepter of Power,dungeon,"Setesh, Construct of Destruction",Halls of Origination,70,129,f
4652,10188,57875,Chaotic Wrappings,dungeon,"Setesh, Construct of Destruction",Halls of Origination,70,129,f
4653,10189,56429,Red Beam Cord,dungeon,"Rajh, Construct of Sun",Halls of Origination,70,130,f
4654,10190,56436,Hekatic Slippers,dungeon,"Rajh, Construct of Sun",Halls of Origination,70,130,f
4655,10191,56427,Left Eye of Rajh,dungeon,"Rajh, Construct of Sun",Halls of Origination,70,130,f
4656,10192,56434,Solar Wind Cloak,dungeon,"Rajh, Construct of Sun",Halls of Origination,70,130,f
4657,10193,56433,Blade of the Burning Sun,dungeon,"Rajh, Construct of Sun",Halls of Origination,70,130,f
4658,10194,56428,Fingers of Light,dungeon,"Rajh, Construct of Sun",Halls of Origination,70,130,f
4659,10195,56435,Legguards of Noon,dungeon,"Rajh, Construct of Sun",Halls of Origination,70,130,f
4660,10196,56431,Right Eye of Rajh,dungeon,"Rajh, Construct of Sun",Halls of Origination,70,130,f
4661,10197,56430,Sun Strike,dungeon,"Rajh, Construct of Sun",Halls of Origination,70,130,f
4662,10198,56432,Band of Rays,dungeon,"Rajh, Construct of Sun",Halls of Origination,70,130,f
4663,10199,72849,Wayfinder Boots,dungeon,Arcurion,Hour of Twilight,186,322,f
4664,10200,72850,Surestride Boots,dungeon,Arcurion,Hour of Twilight,186,322,f
4665,10201,72851,Chillbane Belt,dungeon,Arcurion,Hour of Twilight,186,322,f
4666,10202,72853,Arcurion Legguards,dungeon,Arcurion,Hour of Twilight,186,322,f
4667,10203,72854,Iceward Cloak,dungeon,Arcurion,Hour of Twilight,186,322,f
4668,10204,76150,Evergreen Wristbands,dungeon,Arcurion,Hour of Twilight,186,322,f
4669,10205,72856,Pauldrons of Midnight Whispers,dungeon,Asira Dawnslayer,Hour of Twilight,186,342,f
4670,10206,72857,Leggings of Blinding Speed,dungeon,Asira Dawnslayer,Hour of Twilight,186,342,f
4671,10207,72859,Dawnslayer Helm,dungeon,Asira Dawnslayer,Hour of Twilight,186,342,f
4672,10208,72860,Mandible of the Old Ones,dungeon,Asira Dawnslayer,Hour of Twilight,186,342,f
4673,10209,72855,Corrupted Carapace,dungeon,Asira Dawnslayer,Hour of Twilight,186,342,f
4674,10210,76151,Cloak of Subtle Light,dungeon,Asira Dawnslayer,Hour of Twilight,186,342,f
4675,10211,157616,Chestguard of Futility,dungeon,Asira Dawnslayer,Hour of Twilight,186,342,f
4676,10212,72864,Pauldrons of Conviction,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4677,10213,72865,Mantle of False Virtue,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4678,10214,72866,Treachery's Bite,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4679,10215,72867,Clattering Claw,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4680,10216,72868,Desecrated Shoulderguards,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4681,10217,72900,Veil of Lies,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4682,10218,72901,Rosary of Light,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4683,10219,72869,Dragonsmaw Blaster,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4684,10220,72870,Betrayer's Pauldrons,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4685,10221,72861,Pauldrons of the Dragonblight,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4686,10222,72862,Fanged Tentacle,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4687,10223,72863,Stalk of Corruption,dungeon,Archbishop Benedictus,Hour of Twilight,186,341,f
4688,10224,133254,Kaleki Cloak,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4689,10225,133256,Greaves of Wu the Elder,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4690,10226,133373,Necklace of Rumbling Earth,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4691,10227,133255,Spirit Creeper Ring,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4692,10228,133257,Seliza's Spear,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4693,10229,133258,Ionic Gloves,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4694,10230,56381,Greaves of Wu the Elder,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4695,10231,56383,Ionic Gloves,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4696,10232,157600,Necklace of Rumbling Earth,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4697,10233,56382,Seliza's Spear,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4698,10234,56379,Kaleki Cloak,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4699,10235,56380,Spirit Creeper Ring,dungeon,General Husam,Lost City of the Tol'vir,69,117,f
4700,10236,133263,Ring of the Darkest Day,dungeon,Lockmaw,Lost City of the Tol'vir,69,118,f
4701,10237,133261,Balkar's Waders,dungeon,Lockmaw,Lost City of the Tol'vir,69,118,f
4702,10238,133278,Evelyn's Belt,dungeon,Lockmaw,Lost City of the Tol'vir,69,118,f
4703,10239,133262,Greaves of Wu the Younger,dungeon,Lockmaw,Lost City of the Tol'vir,69,118,f
4704,10240,133260,Tauntka's Necklace,dungeon,Lockmaw,Lost City of the Tol'vir,69,118,f
4705,10241,133259,Resonant Kris,dungeon,Lockmaw,Lost City of the Tol'vir,69,118,f
4706,10242,133280,Oasis Bracers,dungeon,Lockmaw,Lost City of the Tol'vir,69,118,f
4707,10243,133281,Impetuous Query,dungeon,Lockmaw,Lost City of the Tol'vir,69,118,f
4708,10244,56386,Balkar's Waders,dungeon,Lockmaw,Lost City of the Tol'vir,69,118,f
4709,10245,56385,Tauntka's Necklace,dungeon,Lockmaw,Lost City of the Tol'vir,69,118,f
